company_sk,master_id,hubspot_id,account_id,vitally_id,company_name,domain_label,segment,industry,plan,csm_owner,state,signup_date,churn_date,churn_status,attributes_hash,effective_from,effective_to,is_current,ruleset_version
eea230711c33,dc2ff4bd4800,HS-100048,ACC-2047,cus_100047,Corporacin Enríquez y Romero,corporacin379,SMB,Construcción,Basico,Fernanda Solís,Querétaro,2023-01-24,,active,05c44af64c13,2024-08-31,,True,1.0.0
2d82d3394de0,dc7546038f51,HS-100022,ACC-2021,cus_100021,Castro y Saldaña e Hijos,castro520,SMB,Automotriz,Basico,Luis Peña,Chihuahua,2024-06-20,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
433564bd8b96,dc75715a3853,HS-100529,ACC-2528,cus_100528,Vaca y Borrego S. R.L. de C.V.,vaca12,SMB,Alimentos,Basico,Marta Díaz,Querétaro,2023-11-20,,active,58b139e9510f,2024-08-31,,True,1.0.0
2c4642082e9f,dcbec6838ba3,HS-100585,ACC-2584,cus_100584,"Sosa, Sosa y Acuña",sosa420,Mid-Market,Salud,Pro,Fernanda Solís,Nuevo León,2023-01-19,,active,4fa0276c7767,2024-08-31,,True,1.0.0
bc34a3177303,dcf4823a4d63,HS-100614,ACC-2613,cus_100613,Tijerina y Laboy S.C.,tijerina909,SMB,Retail,Basico,Ana Ruiz,Chihuahua,2022-07-04,2023-07-20,churned,3006ea73b76b,2024-08-31,,True,1.0.0
327e2e53bc1f,dcf6784c3f48,HS-100586,ACC-2585,cus_100585,Bahena-Collado,bahenacollad500,SMB,Retail,Basico,Ana Ruiz,Yucatán,2022-06-21,,active,3006ea73b76b,2024-08-31,,True,1.0.0
fedd1fa91dfa,dd8109cf375b,HS-100070,ACC-2069,cus_100069,Mendoza A.C.,mendoza583,Enterprise,Hospitalidad,Premium,Marta Díaz,Querétaro,2023-09-28,,active,80ca9c6c79de,2024-08-31,,True,1.0.0
93202973a72d,dde4a2325dc6,HS-100506,ACC-2505,cus_100505,Robles y Saldivar S.A.,robles444,SMB,Hospitalidad,Basico,Jorge Ibarra,Nuevo León,2022-03-15,2024-04-12,churned,178fe802cd43,2024-08-31,,True,1.0.0
8dcbfe62ff5d,de0488775bd0,HS-100502,ACC-2501,cus_100501,Baeza y Segovia S.A. de C.V.,baeza824,SMB,Retail,Basico,Luis Peña,Nuevo León,2024-03-13,2024-06-30,churned,b1d5ba07b065,2024-08-31,,True,1.0.0
9229b2b296c8,de3394369082,HS-100430,ACC-2429,cus_100429,"Alonso, Bañuelos y Paredes",alonso711,SMB,Salud,Basico,Luis Peña,Sonora,2023-06-26,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
cb204af337a0,de3af92df17a,HS-100313,ACC-2312,cus_100312,"Carrión, Mejía y Aparicio",carrion142,SMB,Agroindustria,Basico,Fernanda Solís,Yucatán,2022-06-15,,active,05c44af64c13,2024-08-31,,True,1.0.0
6634b1bb29a8,de73c32fa777,HS-100364,ACC-2363,cus_100363,Laboratorios Mejía y Bustos,laboratorios41,SMB,Hospitalidad,Basico,Fernanda Solís,Chihuahua,2023-04-16,,active,05c44af64c13,2024-08-31,,True,1.0.0
595bd5d9e0b5,dfdbf0b4c7e0,HS-100406,ACC-2405,cus_100405,"Castro, Collado y Villalpando",castro753,Enterprise,Logística,Premium,Marta Díaz,Estado de México,2023-11-17,,active,80ca9c6c79de,2024-08-31,,True,1.0.0
037c4644ab0c,e044425f0f1a,HS-100403,ACC-2402,cus_100402,Heredia y Ávila S.C.,heredia632,SMB,Hospitalidad,Basico,Jorge Ibarra,Guanajuato,2022-09-07,2022-11-12,churned,178fe802cd43,2024-08-31,,True,1.0.0
a34ca1ccad14,e0ed9bc3304b,HS-100494,ACC-2493,cus_100493,Rosario-Delgado,rosariodelga299,SMB,Construcción,Basico,Fernanda Solís,Guanajuato,2024-03-01,,active,05c44af64c13,2024-08-31,,True,1.0.0
6b6075f3b658,e102e7f3e17f,HS-100416,ACC-2415,cus_100415,"Club Henríquez, Lara y Aragón",club532,SMB,Agroindustria,Basico,Jorge Ibarra,Yucatán,2022-08-16,,active,178fe802cd43,2024-08-31,,True,1.0.0
ec93a93107c0,e19569d925d2,HS-100606,ACC-2605,cus_100605,Club González-Jasso,club271,SMB,Logística,Basico,Diego Ortega,CDMX,2022-08-20,,active,b91952ad0533,2024-08-31,,True,1.0.0
26285a8d4763,e31d2d4a48e2,HS-100513,ACC-2512,cus_100512,Proyectos Carrasco-Cabrera,proyectos829,Enterprise,Manufactura,Premium,Luis Peña,Nuevo León,2023-05-10,,active,a06dca9fd7ac,2024-08-31,,True,1.0.0
77409b293a49,e37c074286d9,HS-100339,ACC-2338,cus_100338,Zedillo S.C.,zedillo846,SMB,Automotriz,Basico,Diego Ortega,Jalisco,2023-01-23,,active,b91952ad0533,2024-08-31,,True,1.0.0
57607eae0d4a,e382b0077d44,HS-100013,ACC-2012,cus_100012,Aguilar-Tejeda,aguilartejed842,Mid-Market,Construcción,Pro,Luis Peña,Sonora,2022-07-01,,active,1e61b2a314d4,2024-08-31,,True,1.0.0
9e77c2f7b7f5,e4190b8c9edb,HS-100603,ACC-2602,cus_100602,Casárez-Murillo,casarezmuril509,SMB,Servicios Financieros,Basico,Ana Ruiz,Jalisco,2022-10-04,,active,3006ea73b76b,2024-08-31,,True,1.0.0
ea1c3d4d2012,e43a3fafab38,HS-100372,ACC-2371,cus_100371,"Grupo Casanova, Franco y Jurado",grupo157,SMB,Logística,Basico,Diego Ortega,Puebla,2023-07-02,,active,b91952ad0533,2024-08-31,,True,1.0.0
6e0416e1ed1c,e48d5b78a86a,HS-100337,ACC-2336,cus_100336,Rivero-Ortiz,riveroortiz121,Mid-Market,Agroindustria,Pro,Luis Peña,Nuevo León,2024-04-10,,active,1e61b2a314d4,2024-08-31,,True,1.0.0
6b57c43fb2ee,e49077a75737,HS-100645,ACC-2644,cus_100644,Jimínez e Hijos,jiminez804,SMB,Servicios Financieros,Basico,Jorge Ibarra,Estado de México,2022-10-13,,active,178fe802cd43,2024-08-31,,True,1.0.0
d81f90e59d17,e552d9325009,HS-100383,ACC-2382,cus_100382,Garay y Garay S. R.L. de C.V.,garay879,Mid-Market,Automotriz,Pro,Jorge Ibarra,Chihuahua,2024-03-19,,active,f20fd128e16f,2024-08-31,,True,1.0.0
dceb57db9af2,e57b67711c10,HS-100296,ACC-2295,cus_100295,Industrias Jaramillo-Jaime,industrias782,SMB,Construcción,Basico,Marta Díaz,Yucatán,2022-07-09,,active,58b139e9510f,2024-08-31,,True,1.0.0
a5fba324590f,e5bcc1fbee61,HS-100049,ACC-2048,cus_100048,Arellano-Robles S. R.L. de C.V.,arellanorobl827,SMB,Hospitalidad,Basico,Carla Nuñez,Querétaro,2022-08-09,,active,54379cde7967,2024-08-31,,True,1.0.0
7ca42eb5a288,e5c032b1ac0b,HS-100014,ACC-2013,cus_100013,"Zayas, Limón y Tejada",zayas323,SMB,Agroindustria,Basico,Fernanda Solís,Yucatán,2023-01-12,,active,05c44af64c13,2024-08-31,,True,1.0.0
3457c36afead,e622c23e2951,HS-100435,ACC-2434,cus_100434,Corporacin Galindo-Niño,corporacin172,SMB,Alimentos,Basico,Luis Peña,Querétaro,2022-12-17,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
508b5399af84,e7259d79b184,HS-100139,ACC-2138,cus_100138,Curiel-Valentín e Hijos,curielvalent418,SMB,Servicios Financieros,Basico,Jorge Ibarra,Jalisco,2024-02-15,,active,178fe802cd43,2024-08-31,,True,1.0.0
d16ec223e6dc,e75f33c9ed23,HS-100105,ACC-2104,cus_100104,Grupo Covarrubias y Cruz,grupo872,Enterprise,Alimentos,Premium,Diego Ortega,Querétaro,2023-04-16,,active,6c2887815d0e,2024-08-31,,True,1.0.0
45e32e66ebf7,e79544859377,HS-100162,ACC-2161,cus_100161,Malave-Delgado,malavedelgad406,Mid-Market,Automotriz,Pro,Diego Ortega,CDMX,2023-09-28,,active,79494cbaf8f7,2024-08-31,,True,1.0.0
5a288fd67e3f,e883c54c8ca8,HS-100084,ACC-2083,cus_100083,"de la Crúz, García y Carrillo",de478,SMB,Servicios Financieros,Basico,Jorge Ibarra,Sonora,2023-04-16,,active,178fe802cd43,2024-08-31,,True,1.0.0
847c78cab1ce,e88a6a9945b0,HS-100338,ACC-2337,cus_100337,"Grupo Vallejo, Arriaga y Tejada",grupo157,Mid-Market,Alimentos,Pro,Jorge Ibarra,Chihuahua,2022-07-02,,active,f20fd128e16f,2024-08-31,,True,1.0.0
5c44526834ee,e8f392fbcfbd,HS-100322,ACC-2321,cus_100321,Montez-Peres,montezperes103,Mid-Market,Manufactura,Pro,Fernanda Solís,Nuevo León,2023-10-04,,active,4fa0276c7767,2024-08-31,,True,1.0.0
3ecb2bcfc902,e9214ee5bf0b,HS-100627,ACC-2626,cus_100626,"Aguayo, Arellano y Treviño",aguayo535,SMB,Servicios Financieros,Basico,Jorge Ibarra,Nuevo León,2024-06-26,,active,178fe802cd43,2024-08-31,,True,1.0.0
57d540dd4070,e96833e2c6bb,HS-100449,ACC-2448,cus_100448,Escalante y Aguilera A.C.,escalante974,SMB,Alimentos,Basico,Fernanda Solís,Yucatán,2022-10-06,2023-03-10,churned,05c44af64c13,2024-08-31,,True,1.0.0
568042586fde,e9e407e1731c,HS-100511,ACC-2510,cus_100510,Saldaña y Munguía e Hijos,saldana558,Mid-Market,Alimentos,Pro,Carla Nuñez,Guanajuato,2024-05-03,,active,49d8861015c4,2024-08-31,,True,1.0.0
a792ce895b7b,ea8725dcabb1,HS-100071,ACC-2070,cus_100070,"Haro, Bahena y Alva",haro441,Mid-Market,Construcción,Pro,Fernanda Solís,Puebla,2024-06-19,,active,4fa0276c7767,2024-08-31,,True,1.0.0
b2747d0fa523,eab9d5094af3,HS-100318,ACC-2317,cus_100317,"Espinal, de la Rosa y Guerra",espinal125,SMB,Logística,Basico,Jorge Ibarra,Guanajuato,2022-08-13,,active,178fe802cd43,2024-08-31,,True,1.0.0
d78c9c758d63,eb0b897c470a,HS-100639,ACC-2638,cus_100638,Club Baeza-Jaramillo,club119,SMB,Agroindustria,Basico,Carla Nuñez,Estado de México,2022-04-20,,active,54379cde7967,2024-08-31,,True,1.0.0
569b4b2a1c36,eb11583a635e,HS-100345,ACC-2344,cus_100344,"Lebrón, Vallejo y Polanco",lebron224,SMB,Agroindustria,Basico,Fernanda Solís,Jalisco,2022-08-27,,active,05c44af64c13,2024-08-31,,True,1.0.0
8469bceff50c,eb6e17931ac2,HS-100605,ACC-2604,cus_100604,Guardado-Chapa,guardadochap741,SMB,Retail,Basico,Luis Peña,Yucatán,2023-02-09,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
de9f530ed29c,eb78824cdc91,HS-100187,ACC-2186,cus_100186,"Marroquín, Leiva y Maya",marroquin797,Mid-Market,Alimentos,Pro,Luis Peña,Sonora,2023-03-28,2024-02-08,churned,1e61b2a314d4,2024-08-31,,True,1.0.0
c0e2cb4f87d4,ebaae71bb69b,HS-100650,ACC-2649,cus_100649,"Laboratorios Acevedo, Roldán y Quezada",laboratorios387,SMB,Retail,Basico,Luis Peña,Nuevo León,2024-03-23,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
a5e542ff557f,ecd54f585087,HS-100599,ACC-2598,cus_100598,Industrias Rosado-Gaona,industrias431,SMB,Logística,Basico,Carla Nuñez,Sonora,2023-05-10,,active,54379cde7967,2024-08-31,,True,1.0.0
6ba39e0c7e6d,ed0225bd89c5,HS-100593,ACC-2592,cus_100592,Gil S.A.,gil910,SMB,Educación,Basico,Jorge Ibarra,Guanajuato,2023-04-10,,active,178fe802cd43,2024-08-31,,True,1.0.0
1b44f86b0d8b,ed5931954b72,HS-100531,ACC-2530,cus_100530,Zelaya S. R.L. de C.V.,zelaya505,Mid-Market,Educación,Pro,Diego Ortega,Yucatán,2024-04-11,,active,79494cbaf8f7,2024-08-31,,True,1.0.0
d22d39159f1a,eda37dec809b,HS-100491,ACC-2490,cus_100490,Espinal-Coronado,espinalcoron287,SMB,Agroindustria,Basico,Diego Ortega,Chihuahua,2024-03-29,,active,b91952ad0533,2024-08-31,,True,1.0.0
954dfd369086,ee1a76c497e4,HS-100394,ACC-2393,cus_100393,Proyectos Baca y Becerra,proyectos390,Mid-Market,Automotriz,Pro,Ana Ruiz,Jalisco,2022-07-24,,active,b10d0bb0f81c,2024-08-31,,True,1.0.0
355064f80c93,ef0e67d8ffaf,HS-100297,ACC-2296,cus_100296,Despacho Sánchez-Carmona,despacho93,Mid-Market,Manufactura,Pro,Luis Peña,Sonora,2022-11-18,,active,1e61b2a314d4,2024-08-31,,True,1.0.0
08f74e6a9914,ef28de0cbaf4,HS-100247,ACC-2246,cus_100246,Abrego S.C.,abrego40,SMB,Tecnología,Basico,Diego Ortega,Yucatán,2022-10-01,,active,b91952ad0533,2024-08-31,,True,1.0.0
e8ffafa92567,ef9605d5a1d4,HS-100464,ACC-2463,cus_100463,"Lovato, Cortés y Abreu",lovato987,Mid-Market,Salud,Pro,Marta Díaz,Jalisco,2023-03-25,,active,991478174dff,2024-08-31,,True,1.0.0
69f0a20eac42,efdc46580159,HS-100268,ACC-2267,cus_100267,Grupo Ceja y Galván,grupo688,Mid-Market,Retail,Pro,Fernanda Solís,Nuevo León,2023-12-16,,active,4fa0276c7767,2024-08-31,,True,1.0.0
aa297fc10d82,efe6dcc1eacd,HS-100470,ACC-2469,cus_100469,Bétancourt-Sánchez y Asociados,betancourtsa602,Enterprise,Manufactura,Premium,Ana Ruiz,Estado de México,2022-12-11,,active,109ecb009392,2024-08-31,,True,1.0.0
69a2efdf1675,eff19c144690,HS-100275,ACC-2274,cus_100274,"Proyectos Muñiz, Benavídez y Rivero",proyectos177,SMB,Alimentos,Basico,Diego Ortega,Guanajuato,2022-08-10,,active,b91952ad0533,2024-08-31,,True,1.0.0
775d9625eb10,f08e91043b03,HS-100285,ACC-2284,cus_100284,de la O-Niño,de651,Mid-Market,Construcción,Pro,Carla Nuñez,Chihuahua,2023-04-28,,active,49d8861015c4,2024-08-31,,True,1.0.0
aa000e4acba3,f08eb23cc0db,HS-100143,ACC-2142,cus_100142,Puente e Hijos,puente792,SMB,Logística,Basico,Carla Nuñez,Querétaro,2023-08-16,,active,54379cde7967,2024-08-31,,True,1.0.0
2852c5f0982e,f16517f6876a,HS-100417,ACC-2416,cus_100416,"Grupo Macías, Canales y Rolón",grupo603,SMB,Automotriz,Basico,Ana Ruiz,Yucatán,2023-01-22,,active,3006ea73b76b,2024-08-31,,True,1.0.0
a7e07b7aa4a2,f189adcdf97f,HS-100376,ACC-2375,cus_100375,"Club Marrero, Guzmán y Vela",club423,SMB,Manufactura,Basico,Ana Ruiz,Puebla,2023-06-22,,active,3006ea73b76b,2024-08-31,,True,1.0.0
fa04c6a7b8f5,f1a6ca1331db,HS-100032,ACC-2031,cus_100031,Meraz-Cintrón,merazcintron97,SMB,Construcción,Basico,Jorge Ibarra,CDMX,2022-06-03,,active,178fe802cd43,2024-08-31,,True,1.0.0
2fb99df50ba8,f268910f164f,HS-100015,ACC-2014,cus_100014,"Perea, Vanegas y Mayorga",perea272,SMB,Tecnología,Basico,Marta Díaz,Sonora,2023-04-29,,active,58b139e9510f,2024-08-31,,True,1.0.0
901f897cde7b,f278c285db4a,HS-100113,ACC-2112,cus_100112,Club Espinoza y Magaña,club290,Enterprise,Hospitalidad,Premium,Luis Peña,Querétaro,2024-04-29,,active,a06dca9fd7ac,2024-08-31,,True,1.0.0
60556744c0bf,f2bfbed8aeda,HS-100200,ACC-2199,cus_100199,Club Torres-Trujillo,club118,Mid-Market,Salud,Pro,Jorge Ibarra,Chihuahua,2023-06-29,,active,f20fd128e16f,2024-08-31,,True,1.0.0
019dfdcdb0e4,f2f553d01764,HS-100033,ACC-2032,cus_100032,Heredia-Carrión,herediacarri670,SMB,Automotriz,Basico,Marta Díaz,Jalisco,2024-06-29,,active,58b139e9510f,2024-08-31,,True,1.0.0
8ad808f158ba,f3488af55845,HS-100519,ACC-2518,cus_100518,Amaya y Vázquez y Asociados,amaya21,Enterprise,Construcción,Premium,Carla Nuñez,Puebla,2023-07-01,,active,3bfc4837532c,2024-08-31,,True,1.0.0
6ce8cb2c1e4e,f34cb98c7172,HS-100561,ACC-2560,cus_100560,"Corporacin Almanza, Vargas y Benavides",corporacin497,Mid-Market,Agroindustria,Pro,Ana Ruiz,Chihuahua,2024-02-23,,active,b10d0bb0f81c,2024-08-31,,True,1.0.0
29695483f0dd,f4369dc52865,HS-100644,ACC-2643,cus_100643,Corporacin Nieto-Pantoja,corporacin758,SMB,Automotriz,Basico,Jorge Ibarra,Puebla,2022-12-23,,active,178fe802cd43,2024-08-31,,True,1.0.0
ad720fbb9267,f43c5b31b192,HS-100194,ACC-2193,cus_100193,Acosta A.C.,acosta409,Mid-Market,Alimentos,Pro,Fernanda Solís,Querétaro,2023-03-27,,active,4fa0276c7767,2024-08-31,,True,1.0.0
1d1b920cadef,f4738f0dd8aa,HS-100237,ACC-2236,cus_100236,"Proyectos Perales, Narváez y Nazario",proyectos790,SMB,Agroindustria,Basico,Jorge Ibarra,Guanajuato,2024-03-01,,active,178fe802cd43,2024-08-31,,True,1.0.0
e1685d75b28c,f51f42af8a26,HS-100130,ACC-2129,cus_100129,Mayorga-Corona,mayorgacoron974,SMB,Hospitalidad,Basico,Jorge Ibarra,Chihuahua,2022-08-16,2023-04-12,churned,178fe802cd43,2024-08-31,,True,1.0.0
02079f12dc2c,f53160415402,HS-100553,ACC-2552,cus_100552,Nava S.C.,nava581,Mid-Market,Tecnología,Pro,Diego Ortega,Querétaro,2024-03-31,2024-06-05,churned,79494cbaf8f7,2024-08-31,,True,1.0.0
31aae60d2ea0,f5dc072a79ed,HS-100440,ACC-2439,cus_100439,Montoya S.A.,montoya896,SMB,Logística,Basico,Diego Ortega,Jalisco,2022-08-11,,active,b91952ad0533,2024-08-31,,True,1.0.0
a52131879519,f60394aa4454,HS-100245,ACC-2244,cus_100244,Leyva-Aponte,leyvaaponte406,SMB,Manufactura,Basico,Ana Ruiz,Guanajuato,2024-01-20,,active,3006ea73b76b,2024-08-31,,True,1.0.0
3f70d233392a,f618418fca35,HS-100157,ACC-2156,cus_100156,Grupo Montoya-Canales,grupo935,Mid-Market,Alimentos,Pro,Marta Díaz,Yucatán,2022-09-10,,active,991478174dff,2024-08-31,,True,1.0.0
c9ea0497af28,f6c34b74fdf2,HS-100428,ACC-2427,cus_100427,Industrias Delgadillo-Zapata,industrias866,Enterprise,Salud,Premium,Diego Ortega,Querétaro,2023-07-02,,active,6c2887815d0e,2024-08-31,,True,1.0.0
8079a3f5bee7,f750af5db82c,HS-100044,ACC-2043,cus_100043,Acosta S.A.,acosta674,Enterprise,Educación,Premium,Marta Díaz,Puebla,2024-06-17,,active,80ca9c6c79de,2024-08-31,,True,1.0.0
b84a51d81c58,f7b188c45db9,HS-100023,ACC-2022,cus_100022,Proyectos Piña-Patiño,proyectos941,SMB,Servicios Financieros,Basico,Diego Ortega,Querétaro,2023-05-10,2024-01-10,churned,b91952ad0533,2024-08-31,,True,1.0.0
4418579c9124,f7c843dcd62a,HS-100301,ACC-2300,cus_100300,Nava-Mondragón S.A. de C.V.,navamondrago296,SMB,Servicios Financieros,Basico,Carla Nuñez,Querétaro,2023-04-13,,active,54379cde7967,2024-08-31,,True,1.0.0
f93689c8bc4a,f81f32be9b74,HS-100409,ACC-2408,cus_100408,Rangel y Alfaro e Hijos,rangel817,Enterprise,Alimentos,Premium,Diego Ortega,Estado de México,2022-10-12,,active,6c2887815d0e,2024-08-31,,True,1.0.0
6d5c53288785,f8253f98cbef,HS-100276,ACC-2275,cus_100275,"Grupo Estévez, Tamayo y Raya",grupo356,SMB,Automotriz,Basico,Marta Díaz,Nuevo León,2024-02-13,,active,58b139e9510f,2024-08-31,,True,1.0.0
690fc632c9be,f8ef2a0febfc,HS-100341,ACC-2340,cus_100340,Ureña S. R.L. de C.V.,urena925,SMB,Servicios Financieros,Basico,Luis Peña,Guanajuato,2022-07-09,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
56d37e9d82b2,f9258b3410f9,HS-100590,ACC-2589,cus_100589,Saldivar-Longoria,saldivarlong196,SMB,Servicios Financieros,Basico,Luis Peña,Guanajuato,2023-12-22,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
8e0d6ee04ecc,f9d56b104a2b,HS-100544,ACC-2543,cus_100543,Zamora-Luna,zamoraluna64,Mid-Market,Hospitalidad,Pro,Diego Ortega,Chihuahua,2023-06-16,,active,79494cbaf8f7,2024-08-31,,True,1.0.0
cccb408c286f,fa78e5fd572a,HS-100401,ACC-2400,cus_100400,"Corporacin Varela, Mesa y Collazo",corporacin275,SMB,Logística,Basico,Jorge Ibarra,Querétaro,2023-02-08,2023-08-28,churned,178fe802cd43,2024-08-31,,True,1.0.0
a03424fe307d,fa963456da9c,HS-100558,ACC-2557,cus_100557,de la Rosa-Molina,de288,SMB,Logística,Basico,Ana Ruiz,Puebla,2022-11-21,,active,3006ea73b76b,2024-08-31,,True,1.0.0
df4910a1150c,fb754cb6ae6b,HS-100025,ACC-2024,cus_100024,Marrero-Prieto,marreropriet785,SMB,Servicios Financieros,Basico,Carla Nuñez,Nuevo León,2022-11-07,,active,54379cde7967,2024-08-31,,True,1.0.0
025c55123b13,fb8b03e9c21b,HS-100254,ACC-2253,cus_100253,"Laboratorios Ulibarri, Delgadillo y Madrigal",laboratorios977,SMB,Retail,Basico,Carla Nuñez,Chihuahua,2022-06-16,,active,54379cde7967,2024-08-31,,True,1.0.0
92e30397d6a0,fca6820379e6,HS-100283,ACC-2282,cus_100282,"Magaña, Soto y Alarcón",magana515,SMB,Educación,Basico,Luis Peña,Guanajuato,2023-02-14,2023-07-08,churned,b1d5ba07b065,2024-08-31,,True,1.0.0
d67dab6b497c,fcb92db97bd8,HS-100458,ACC-2457,cus_100457,Laureano y Moreno S.A.,laureano532,SMB,Construcción,Basico,Diego Ortega,Jalisco,2023-12-27,2024-04-08,churned,b91952ad0533,2024-08-31,,True,1.0.0
